,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,area_qual,hood_qual,year_qual,basement,fullar_qual,garage_square,base_ground
955,2416,20,3,60.0,10950,1,3,3,0,4,0,12,2,2,0,2,6,6,1952,1952,3,1,13,14,2,0.0,3,4,1,3,3,3,0,441.0,5,0.0,507.0,948.0,1,4,1,4,948,0,0,948,0.0,0.0,1,0,2,1,3,5,6,0,2,5,1952.0,2,2.0,410.0,4,4,0,0,48,0,0,0,0,0,4,2007,8,4,2037,15,11712,2844.0,65700,1896.0,418068.0
956,2417,20,3,68.0,7942,1,3,3,0,4,0,12,2,2,0,2,6,7,1953,1953,3,1,13,14,2,0.0,3,4,1,3,3,3,4,85.0,0,955.0,0.0,1040.0,1,4,1,1,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,6,0,2,1,1953.0,0,1.0,293.0,4,4,2,0,0,0,0,0,0,0,6,2007,8,4,47,15,11718,3120.0,47652,1040.0,88400.0
957,2418,20,3,71.0,8540,1,3,3,0,0,0,12,2,2,0,2,5,8,1956,2003,1,1,12,13,2,0.0,3,2,1,3,3,3,4,114.0,0,691.0,120.0,925.0,1,4,1,4,925,0,0,925,1.0,0.0,1,0,3,1,2,5,6,0,2,5,1956.0,2,1.0,252.0,4,4,2,152,0,0,0,0,0,0,6,2007,8,4,2018,14,9780,2775.0,42700,925.0,105450.0
958,2419,50,3,55.0,7150,1,3,3,0,4,0,12,2,2,0,0,4,4,1955,1955,1,1,8,8,2,0.0,3,4,2,3,3,3,4,150.0,5,0.0,1040.0,1190.0,1,2,1,4,1040,500,0,1540,1.0,0.0,1,0,4,1,1,7,6,0,2,5,2002.0,2,1.0,352.0,4,4,2,0,0,0,0,0,0,0,8,2007,8,4,827,13,7820,3570.0,28600,1190.0,231000.0
959,2420,20,3,70.0,8400,1,3,3,0,0,0,12,2,2,0,2,5,5,1955,1955,1,1,8,8,2,0.0,3,2,1,3,3,3,1,793.0,5,0.0,130.0,923.0,1,4,1,4,925,0,0,925,1.0,0.0,1,0,3,1,3,5,6,2,4,1,1955.0,2,1.0,390.0,4,4,2,81,0,0,0,0,0,0,3,2007,8,4,2018,14,9775,2769.0,42000,923.0,733525.0
960,2421,20,3,75.0,9532,1,3,3,0,4,0,12,2,2,0,2,4,6,1953,1953,1,1,12,13,2,0.0,3,4,1,3,3,3,1,595.0,4,354.0,156.0,1105.0,1,2,1,4,1647,0,0,1647,1.0,0.0,1,0,3,1,3,6,2,1,1,1,1953.0,0,1.0,280.0,4,4,2,225,0,0,0,0,368,0,2,2007,8,4,1006,13,7812,3315.0,38128,1105.0,979965.0
961,2422,20,3,69.30579531442663,15783,1,3,3,0,4,0,17,0,2,0,2,5,5,1952,1952,1,1,13,14,2,0.0,3,4,1,3,3,3,4,292.0,5,0.0,632.0,924.0,1,4,1,4,924,0,0,924,0.0,0.0,1,0,2,1,3,6,6,0,2,5,1952.0,2,1.0,420.0,4,4,2,0,324,0,0,0,0,400,6,2007,8,4,2017,38,9760,2772.0,78915,924.0,269808.0
962,2423,50,3,60.0,14190,1,3,3,0,4,0,17,0,2,0,0,4,7,1890,2006,1,1,12,13,2,0.0,2,2,1,1,3,3,5,0.0,5,0.0,925.0,925.0,1,2,1,4,1000,544,0,1544,0.0,0.0,2,0,3,1,3,7,6,0,2,1,1978.1134057971014,2,0.0,0.0,4,4,0,231,0,0,0,0,0,0,4,2007,8,4,832,37,7560,925.0,56760,0.0,0.0
963,2424,50,3,69.30579531442663,12099,1,0,3,0,4,0,12,2,2,0,0,5,6,1953,2004,1,1,8,8,2,0.0,3,4,1,3,0,3,3,198.0,5,0.0,1018.0,1216.0,1,0,1,4,1216,0,512,1728,1.0,0.0,1,0,3,1,3,7,6,1,2,1,1953.0,2,1.0,371.0,4,4,2,200,0,0,0,0,0,0,6,2007,8,4,1153,14,9765,3648.0,60495,1216.0,342144.0
964,2425,70,3,113.0,21281,1,3,3,0,4,0,12,2,2,0,5,5,4,1935,2007,1,1,13,8,2,0.0,3,4,0,3,0,3,5,0.0,5,0.0,666.0,666.0,1,2,1,4,1308,1778,0,3086,0.0,0.0,3,1,4,1,2,9,2,0,2,3,2007.0,2,3.0,1200.0,4,4,2,0,208,290,0,156,0,0,11,2007,8,3,1833,14,9675,1998.0,106405,1998.0,0.0
965,2426,50,3,60.0,10284,1,3,3,0,0,0,17,2,2,0,0,4,7,1925,1993,1,1,8,8,2,0.0,3,4,1,3,3,2,0,1030.0,3,66.0,55.0,1151.0,1,0,1,4,845,436,0,1281,1.0,0.0,2,0,1,1,3,6,4,0,2,5,1978.0,2,2.0,580.0,4,4,2,0,0,0,0,0,0,0,8,2007,8,0,379,37,7700,3453.0,41136,2302.0,1319430.0
966,2427,70,3,60.0,10800,1,3,3,0,4,0,17,2,2,0,5,5,9,1895,1999,1,1,13,6,2,0.0,3,2,1,2,3,0,5,0.0,5,0.0,736.0,736.0,1,0,1,4,751,783,0,1534,0.0,0.0,1,1,3,1,2,6,6,0,2,1,1978.1134057971014,2,0.0,0.0,4,4,0,0,112,0,0,0,0,0,7,2007,8,4,816,38,9475,1472.0,54000,0.0,0.0
967,2428,80,3,93.0,10090,1,0,3,0,4,0,12,2,2,0,7,7,5,1963,1999,1,1,9,10,1,364.0,3,4,1,3,3,0,4,242.0,0,483.0,0.0,725.0,1,4,1,4,1035,616,0,1651,0.0,1.0,2,0,4,1,3,6,6,2,4,3,1963.0,2,1.0,276.0,4,4,2,460,46,0,0,165,0,0,10,2007,8,4,1012,16,13741,2175.0,70630,725.0,399542.0
968,2429,20,3,75.0,8700,1,0,3,0,4,0,12,2,2,0,2,5,7,1961,1961,1,1,6,6,1,53.0,3,4,1,3,3,3,0,192.0,5,0.0,728.0,920.0,1,2,1,4,888,0,0,888,0.0,1.0,1,0,3,1,3,5,6,0,2,1,1961.0,2,1.0,240.0,4,4,2,0,0,0,0,0,0,0,2,2007,0,0,1977,14,9805,2760.0,43500,920.0,170496.0
969,2430,20,3,66.0,8300,1,0,3,0,4,0,12,2,2,0,2,6,6,1968,1968,1,1,13,14,1,86.0,3,4,1,3,3,2,4,952.0,5,0.0,0.0,952.0,1,2,1,4,952,0,0,952,1.0,0.0,1,0,3,1,3,5,6,0,2,1,1968.0,2,1.0,288.0,4,4,2,0,0,0,0,0,0,0,8,2007,8,4,2044,15,11808,2856.0,49800,952.0,906304.0
970,2431,20,3,60.0,7200,1,3,3,0,4,0,12,2,2,0,2,5,3,1950,1950,1,1,14,15,2,0.0,3,4,1,3,3,3,3,432.0,5,0.0,432.0,864.0,1,1,1,0,1238,0,0,1238,0.0,0.0,1,1,3,1,3,6,3,1,4,1,1950.0,2,1.0,357.0,4,4,2,0,171,0,0,0,0,0,11,2007,8,4,322,14,9750,2592.0,36000,864.0,534816.0
971,2432,20,3,69.30579531442663,7500,1,3,3,0,4,0,12,2,2,0,2,5,7,1959,2003,3,1,3,3,2,0.0,3,4,1,3,3,3,2,574.0,5,0.0,466.0,1040.0,1,0,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,2,6,6,0,2,1,1959.0,1,1.0,286.0,4,4,2,0,0,0,0,0,0,0,7,2007,8,4,46,14,9795,3120.0,37500,1040.0,596960.0
972,2433,20,3,70.0,7315,1,3,3,0,4,0,12,2,2,0,2,5,6,1958,1958,3,1,3,3,2,0.0,3,4,1,3,3,3,4,625.0,5,0.0,545.0,1170.0,1,4,1,4,1170,0,0,1170,0.0,1.0,1,0,3,1,3,6,6,1,4,1,1958.0,1,1.0,338.0,4,4,2,0,0,0,0,225,0,0,3,2007,8,4,221,14,9790,3510.0,36575,1170.0,731250.0
973,2434,20,3,70.0,7903,1,3,3,0,4,0,12,2,2,0,2,5,5,1960,1960,3,1,3,3,2,0.0,3,4,1,3,3,3,4,739.0,5,0.0,503.0,1242.0,1,2,1,0,1242,0,0,1242,1.0,0.0,1,1,3,1,3,6,6,0,2,1,1960.0,1,1.0,324.0,4,4,2,0,0,0,0,0,0,0,5,2007,8,3,327,14,9800,3726.0,39515,1242.0,917838.0
974,2435,20,3,80.0,8000,1,3,3,0,4,0,12,2,2,0,2,5,5,1960,1960,3,1,3,3,2,0.0,3,4,1,3,3,3,1,1098.0,4,154.0,125.0,1377.0,1,4,1,4,1377,0,0,1377,1.0,0.0,1,0,3,1,3,6,6,2,4,1,1965.0,2,1.0,351.0,4,4,2,0,0,0,0,0,0,0,11,2007,8,4,553,14,9800,4131.0,40000,1377.0,1511946.0
975,2436,20,3,70.0,7000,1,3,3,0,0,0,12,1,2,0,2,5,6,1961,1961,1,1,3,14,2,0.0,3,4,3,3,3,3,5,0.0,5,0.0,0.0,0.0,1,2,1,4,925,0,0,925,0.0,0.0,1,0,3,1,3,7,6,0,2,1,1961.0,0,1.0,300.0,4,4,2,0,0,0,0,0,0,0,7,2007,8,4,2018,14,9805,0.0,35000,0.0,0.0
976,2437,20,3,60.0,6600,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,13,14,2,0.0,3,4,1,3,3,3,0,110.0,1,442.0,312.0,864.0,1,2,1,4,864,0,0,864,0.0,0.0,1,0,2,1,3,5,6,0,2,5,1962.0,2,1.0,294.0,4,4,2,58,0,0,0,0,0,0,12,2007,8,4,1955,14,9810,2592.0,33000,864.0,95040.0
977,2438,85,3,66.0,6760,1,3,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,6,6,2,0.0,3,4,1,3,3,0,0,734.0,5,0.0,162.0,896.0,1,4,1,4,936,0,0,936,1.0,0.0,1,0,3,1,3,6,6,1,3,1,1962.0,1,1.0,288.0,4,4,2,24,90,160,0,0,0,0,10,2007,8,4,2027,14,9810,2688.0,33800,896.0,687024.0
978,2439,30,4,60.0,6978,1,3,0,0,4,0,17,0,2,0,2,5,7,1926,1980,1,1,8,8,2,0.0,2,2,0,3,3,3,5,0.0,5,0.0,850.0,850.0,1,4,1,4,960,0,0,960,0.0,0.0,1,0,2,1,3,5,6,0,2,5,1981.0,1,2.0,576.0,4,4,2,0,0,116,0,0,0,0,4,2007,8,4,2049,38,9630,2550.0,34890,1700.0,0.0
979,2440,50,4,50.0,6000,1,3,3,0,4,0,17,2,2,0,0,6,6,1927,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,4,276.0,5,0.0,569.0,845.0,1,4,1,4,866,430,0,1296,0.0,0.0,1,0,3,1,3,6,6,0,2,5,1980.0,2,2.0,576.0,4,4,2,0,0,175,0,0,0,0,7,2007,8,4,405,39,11562,2535.0,36000,1690.0,357696.0
980,2441,30,4,56.0,4480,1,3,3,0,0,0,17,0,2,0,2,5,5,1922,1950,1,1,0,0,2,0.0,3,4,2,1,0,3,3,782.0,5,0.0,240.0,1022.0,1,4,0,1,1022,0,0,1022,1.0,0.0,1,0,2,1,1,4,6,1,2,5,1922.0,2,1.0,184.0,4,1,0,0,122,20,0,0,0,0,2,2007,8,4,21,38,9610,1022.0,22400,1022.0,799204.0
981,2442,30,4,56.0,3153,1,3,3,0,4,0,17,2,2,0,2,5,6,1920,1990,1,1,8,8,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,967.0,967.0,1,2,1,4,967,0,0,967,0.0,0.0,1,0,2,1,3,5,6,1,2,5,1920.0,2,1.0,180.0,1,4,0,0,0,26,0,0,0,0,7,2007,8,4,2052,38,9600,2901.0,15765,967.0,0.0
982,2443,30,4,60.0,7200,1,3,3,0,4,0,17,2,2,0,2,5,8,1940,1950,1,1,12,13,3,279.0,3,4,1,3,3,3,5,0.0,5,0.0,808.0,808.0,1,0,1,4,1072,0,0,1072,0.0,0.0,1,0,2,1,3,5,6,2,2,5,1940.0,2,2.0,379.0,4,4,2,0,0,0,0,0,0,0,5,2007,8,4,83,38,9700,2424.0,36000,1616.0,0.0
983,2444,50,4,120.0,9000,1,3,3,0,0,0,17,2,2,0,0,5,8,1900,2006,1,1,11,12,2,0.0,3,4,0,3,0,3,1,130.0,5,0.0,550.0,680.0,1,0,1,4,680,494,0,1174,0.0,0.0,1,0,2,1,2,6,6,1,2,5,2000.0,2,2.0,576.0,4,4,2,116,26,40,0,0,0,0,6,2007,8,4,225,38,9500,2040.0,45000,1360.0,152620.0
984,2445,50,4,50.0,5925,1,3,3,0,4,0,17,2,2,0,0,4,6,1900,1950,1,1,8,8,2,0.0,3,4,0,1,3,3,3,122.0,4,448.0,0.0,570.0,1,2,0,4,761,380,0,1141,0.0,0.0,1,0,3,1,3,6,6,0,2,5,1930.0,2,1.0,252.0,1,1,2,0,0,96,0,0,0,0,5,2007,5,4,184,37,7600,570.0,23700,570.0,139202.0
985,2446,70,4,57.0,9639,1,3,3,0,4,0,17,0,2,0,5,4,8,1900,1950,1,1,8,8,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,1075.0,1075.0,1,0,1,4,1156,642,0,1798,0.0,0.0,2,1,4,1,3,7,6,0,2,5,1935.0,2,2.0,342.0,4,4,0,0,0,160,0,0,0,0,5,2007,8,4,1252,37,7600,3225.0,38556,2150.0,0.0
986,2447,70,4,69.30579531442663,10337,1,0,3,0,4,0,17,2,2,0,5,8,9,1910,1999,3,1,12,13,2,0.0,2,2,0,3,3,3,5,0.0,5,0.0,725.0,725.0,1,0,0,4,909,863,0,1772,0.0,0.0,2,1,3,1,2,7,6,0,2,5,1992.0,2,2.0,816.0,4,4,2,0,0,0,0,0,0,0,5,2007,8,4,1211,41,15280,2175.0,82696,1450.0,0.0
987,2448,70,4,53.0,9863,1,3,3,0,4,0,17,2,2,0,5,6,6,1927,1950,2,1,13,14,2,0.0,3,4,0,3,3,3,3,196.0,4,210.0,322.0,728.0,1,4,1,4,914,728,0,1642,0.0,1.0,1,1,4,1,3,9,6,1,2,5,1927.0,2,1.0,374.0,4,4,2,0,0,0,0,0,0,0,3,2007,8,0,998,39,11562,2184.0,59178,728.0,321832.0
988,2449,70,4,35.0,4571,1,3,3,0,4,0,17,2,2,0,5,5,7,1910,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,1,168.0,5,0.0,448.0,616.0,1,0,1,4,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,6,0,2,5,1920.0,2,2.0,480.0,1,1,2,280,0,143,0,0,0,0,6,2007,8,4,315,38,9550,1848.0,22855,1232.0,206976.0
989,2450,50,4,56.0,8398,1,3,3,0,4,0,17,2,2,0,0,6,8,1910,1990,1,1,13,14,2,0.0,3,4,1,2,1,3,1,259.0,5,0.0,667.0,926.0,1,4,1,4,991,659,0,1650,0.0,0.0,2,0,3,1,3,6,6,0,2,5,1979.0,2,2.0,468.0,4,4,0,128,103,0,0,0,0,0,11,2007,8,4,1010,39,11460,1852.0,50388,1852.0,427350.0
990,2451,70,4,60.0,3600,1,3,3,0,4,0,17,2,2,0,5,5,7,1930,2005,2,1,12,13,2,0.0,3,2,0,3,0,3,4,316.0,5,0.0,371.0,687.0,1,2,1,4,687,671,0,1358,0.0,0.0,1,1,3,1,2,6,6,1,2,5,2004.0,2,1.0,336.0,4,4,2,0,32,0,0,0,0,0,7,2007,8,5,513,38,9650,2061.0,18000,687.0,429128.0
991,2452,75,4,75.0,13500,1,3,3,0,0,0,17,2,2,0,4,7,8,1879,1987,1,1,13,14,2,0.0,3,2,2,3,3,3,5,0.0,5,0.0,819.0,819.0,1,4,1,0,1312,1142,0,2454,0.0,0.0,2,0,3,1,3,8,6,1,2,1,1950.0,2,2.0,576.0,4,4,0,0,148,150,0,0,0,0,2,2007,8,4,1712,40,13153,2457.0,94500,1638.0,0.0
992,2453,20,4,52.0,8626,1,3,3,0,4,0,17,2,2,0,2,4,6,1956,1956,1,1,8,8,2,1.0,3,4,1,3,3,3,5,0.0,5,0.0,0.0,0.0,1,2,1,4,968,0,0,968,0.0,0.0,1,0,2,1,3,5,6,0,2,1,1956.0,2,1.0,331.0,1,4,2,0,0,0,0,0,0,0,5,2007,8,4,2054,37,7824,0.0,34504,0.0,0.0
993,2454,80,4,76.0,11800,1,3,3,0,4,0,17,2,2,0,7,4,7,1949,2002,1,1,11,14,2,0.0,3,4,3,3,3,3,5,0.0,5,0.0,0.0,0.0,1,0,1,4,1382,0,0,1382,0.0,0.0,2,0,1,1,3,6,4,1,4,1,1957.0,1,1.0,384.0,4,4,2,0,40,0,0,0,0,0,5,2007,8,4,559,37,7796,0.0,47200,0.0,0.0
994,2455,40,3,55.0,6854,1,3,0,0,4,1,3,2,2,0,2,5,7,1925,1994,1,1,8,8,2,0.0,3,2,2,3,3,3,3,317.0,4,227.0,212.0,756.0,1,4,0,0,916,144,0,1060,1.0,0.0,1,0,1,1,3,6,4,1,2,5,1969.0,2,1.0,308.0,1,4,2,0,65,0,0,150,0,0,8,2007,8,4,74,86,9625,2268.0,34270,756.0,336020.0
995,2456,50,4,55.0,8674,1,3,1,0,4,0,3,8,0,0,0,5,6,1950,1950,1,1,8,8,2,0.0,3,4,1,1,3,3,4,910.0,5,0.0,0.0,910.0,1,4,1,4,910,525,0,1435,1.0,0.0,1,0,3,1,3,6,6,0,2,5,1950.0,2,1.0,308.0,4,4,2,0,33,0,0,0,0,0,3,2007,8,4,642,86,9750,910.0,43370,910.0,1305850.0
996,2457,50,4,50.0,6125,1,3,3,0,4,0,3,2,2,0,0,5,7,1939,1998,1,1,8,8,2,0.0,3,2,1,3,3,3,4,306.0,5,0.0,422.0,728.0,1,0,1,4,728,546,0,1274,0.0,0.0,2,0,3,1,3,6,6,0,2,5,1939.0,2,1.0,224.0,1,4,2,0,0,192,0,0,0,0,3,2007,1,4,370,86,9695,2184.0,30625,728.0,389844.0
997,2458,70,4,50.0,6000,1,3,3,0,4,0,3,2,2,0,5,6,6,1939,1950,1,1,8,13,2,0.0,3,4,1,3,3,2,4,276.0,5,0.0,324.0,600.0,1,0,1,4,608,624,0,1232,0.0,0.0,1,1,3,1,3,6,6,2,4,1,1939.0,2,1.0,217.0,4,4,2,0,0,0,0,0,0,0,2,2007,8,4,316,87,11634,1800.0,36000,600.0,340032.0
998,2459,45,4,51.0,6120,1,3,3,0,4,0,3,2,2,0,1,5,7,1939,1950,1,1,0,0,2,0.0,2,4,0,3,3,3,5,0.0,5,0.0,884.0,884.0,1,0,1,4,884,0,0,884,0.0,0.0,1,0,2,1,3,5,6,0,2,5,1939.0,2,1.0,240.0,4,4,2,0,0,136,0,0,0,0,7,2007,8,4,1974,86,9695,2652.0,30600,884.0,0.0
999,2460,50,4,69.30579531442663,6240,1,3,3,0,4,0,3,2,2,0,0,6,5,1938,1950,1,1,12,13,2,0.0,3,4,0,3,3,3,3,52.0,5,0.0,809.0,861.0,1,2,1,4,861,548,0,1409,1.0,0.0,1,1,3,1,3,6,6,1,2,5,1968.0,2,2.0,528.0,4,4,2,225,0,84,0,0,0,0,3,2007,8,4,597,87,11628,2583.0,37440,1722.0,73268.0
1000,2461,50,4,52.0,6240,1,3,3,0,4,0,3,2,2,0,0,5,8,1939,1952,1,1,13,14,2,0.0,3,2,0,3,3,3,4,48.0,5,0.0,624.0,672.0,1,0,1,4,899,423,0,1322,1.0,0.0,1,0,4,1,3,7,6,0,2,5,1939.0,2,1.0,280.0,4,4,2,0,0,0,0,0,0,0,7,2007,8,4,444,86,9695,2016.0,31200,672.0,63456.0
1001,2462,50,4,52.0,6240,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,13,14,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,966.0,966.0,1,0,1,4,1014,412,0,1426,0.0,0.0,1,0,3,1,3,6,6,1,2,5,1930.0,2,1.0,230.0,1,4,2,174,0,96,0,0,0,0,7,2007,8,4,622,86,9650,2898.0,31200,966.0,0.0
1002,2463,50,4,51.0,6120,1,3,3,0,4,0,3,2,2,0,0,5,6,1926,1950,1,1,13,14,2,0.0,3,4,0,3,3,3,0,351.0,5,0.0,405.0,756.0,1,2,1,0,903,378,0,1281,1.0,0.0,1,0,2,1,2,6,6,0,2,5,1926.0,2,2.0,379.0,4,4,2,25,0,0,0,0,0,0,8,2007,8,4,380,86,9630,2268.0,30600,1512.0,449631.0
1003,2464,70,4,47.0,7755,1,3,3,0,4,0,17,2,2,0,5,6,8,1918,1995,1,1,13,14,2,0.0,3,2,1,3,3,3,5,0.0,5,0.0,1100.0,1100.0,1,0,1,0,1100,1164,0,2264,0.0,0.0,2,1,4,1,3,8,6,0,2,5,1950.0,2,1.0,408.0,4,4,2,0,152,0,0,0,0,0,5,2007,8,4,1631,39,11508,3300.0,46530,1100.0,0.0
1004,2465,50,3,60.0,8850,1,3,0,0,4,0,3,2,2,0,0,6,7,1920,1950,1,1,13,15,2,0.0,3,2,2,3,3,3,5,0.0,5,0.0,768.0,768.0,1,0,1,4,752,624,0,1376,0.0,0.0,1,0,3,1,2,7,6,0,2,5,1977.0,2,2.0,576.0,4,4,1,0,54,144,0,0,0,0,2,2007,8,4,552,87,11520,2304.0,53100,1536.0,0.0
1005,2466,50,3,60.0,8550,1,3,3,0,4,0,3,6,2,0,0,5,5,1926,1950,1,1,6,6,2,0.0,3,4,2,1,3,3,5,0.0,5,0.0,750.0,750.0,1,4,1,4,960,356,0,1316,0.0,0.0,1,0,4,1,3,7,6,0,2,5,1965.0,2,2.0,576.0,4,4,2,0,0,0,0,0,0,0,10,2007,5,3,435,86,9630,750.0,42750,1500.0,0.0
1006,2467,70,4,69.30579531442663,5700,1,0,3,0,0,0,17,1,2,0,5,7,6,1929,1990,1,1,13,15,2,0.0,3,4,0,3,3,3,4,336.0,5,0.0,336.0,672.0,1,2,0,0,672,672,0,1344,1.0,0.0,1,1,3,1,2,6,6,1,2,1,1979.0,2,2.0,456.0,4,4,2,0,0,70,0,0,0,0,9,2007,8,4,493,40,13503,2016.0,39900,1344.0,451584.0
1007,2468,45,4,40.0,5680,1,3,3,0,4,0,17,2,2,0,0,5,4,1901,1950,1,1,0,0,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,592.0,592.0,1,4,0,0,933,240,0,1173,0.0,0.0,2,0,3,1,3,7,6,0,2,5,1920.0,2,1.0,240.0,4,1,2,0,25,77,0,0,0,0,9,2007,8,1,223,38,9505,1776.0,28400,592.0,0.0
1008,2469,50,4,40.0,5680,1,3,3,0,4,0,17,2,2,0,0,5,3,1901,1950,1,1,0,0,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,969.0,969.0,1,4,0,0,969,245,0,1214,0.0,0.0,1,0,2,1,3,6,6,0,2,5,1920.0,2,1.0,216.0,4,4,0,0,0,77,0,0,0,0,9,2007,8,1,285,38,9505,2907.0,28400,969.0,0.0
1009,2470,80,4,120.0,13200,1,3,3,0,0,0,9,2,2,0,7,6,6,1963,1963,1,1,6,6,1,234.0,3,4,1,3,3,3,1,375.0,5,0.0,366.0,741.0,1,1,1,4,1497,797,0,2294,0.0,0.0,3,0,5,1,3,9,6,1,2,1,1963.0,2,2.0,658.0,4,4,2,0,110,0,0,0,0,0,4,2007,8,4,1648,125,11778,2223.0,79200,1482.0,860250.0
1010,2471,60,4,60.0,9780,1,3,3,0,4,0,9,2,2,0,5,7,9,1950,2005,1,1,12,13,2,0.0,3,0,1,3,3,3,3,354.0,4,398.0,224.0,976.0,1,0,1,4,976,976,0,1952,0.0,0.0,1,1,4,1,2,8,6,2,4,5,1950.0,0,1.0,299.0,4,4,2,285,0,0,0,216,0,0,4,2007,8,4,1418,126,13650,2928.0,68460,976.0,691008.0
1011,2472,50,4,60.0,10320,1,3,3,0,4,0,9,2,2,0,0,6,5,1915,1950,1,1,8,8,2,0.0,3,4,1,3,0,3,3,375.0,5,0.0,763.0,1138.0,1,2,1,4,1138,1042,0,2180,0.0,0.0,1,1,3,1,3,7,6,1,2,5,2006.0,2,2.0,720.0,4,4,0,0,0,170,0,0,0,0,5,2007,8,4,1588,125,11490,3414.0,61920,2276.0,817500.0
1012,2473,190,4,52.0,4330,1,3,3,0,4,0,9,2,2,1,0,4,6,1958,1958,1,1,8,8,2,0.0,3,4,0,1,3,3,4,681.0,0,127.0,0.0,808.0,1,4,1,4,838,477,0,1315,1.0,0.0,2,0,3,1,3,5,6,0,2,5,1958.0,1,2.0,436.0,4,4,2,0,0,0,0,0,0,0,2,2007,0,0,434,123,7832,808.0,17320,1616.0,895515.0
1013,2474,50,4,60.0,10320,1,3,3,0,0,0,9,0,2,0,0,4,1,1910,1950,1,1,13,14,2,0.0,1,1,1,3,0,3,5,0.0,5,0.0,771.0,771.0,1,1,1,4,866,504,114,1484,0.0,0.0,2,0,3,1,3,6,6,0,2,5,1910.0,2,1.0,264.0,4,1,0,14,211,0,0,84,0,0,9,2007,0,0,721,123,7640,2313.0,41280,771.0,0.0
1014,2475,70,3,107.0,12888,1,3,0,0,4,0,19,1,2,0,5,7,8,1937,1980,1,1,13,14,2,0.0,3,2,1,3,3,3,0,288.0,5,0.0,717.0,1005.0,1,4,1,4,1262,1005,0,2267,1.0,0.0,1,1,3,1,3,7,6,2,2,1,1937.0,0,2.0,498.0,4,4,2,521,0,0,0,0,0,0,4,2007,8,4,1633,51,13559,3015.0,90216,2010.0,652896.0
1015,2476,190,3,59.0,4484,1,0,3,0,0,0,18,2,2,1,0,5,6,1942,1979,1,1,9,10,2,0.0,3,4,1,3,3,3,0,485.0,5,0.0,187.0,672.0,1,4,0,4,778,504,0,1282,1.0,0.0,1,0,2,1,3,4,6,0,2,5,1942.0,2,1.0,240.0,4,4,2,0,88,0,0,0,0,0,7,2007,8,4,381,44,9710,2016.0,22420,672.0,621770.0
1016,2477,190,3,75.0,11235,1,3,3,0,4,0,19,2,2,1,6,5,5,1963,1963,1,1,6,6,2,0.0,3,4,1,2,3,0,0,925.0,5,0.0,0.0,925.0,1,4,1,4,999,0,0,999,1.0,0.0,1,0,3,1,3,6,6,0,2,5,1963.0,2,1.0,308.0,4,4,2,40,176,0,0,0,0,0,3,2007,8,4,2084,49,9815,1850.0,56175,925.0,924075.0
1017,2478,85,3,75.0,11235,1,3,3,0,4,0,19,2,2,0,6,5,5,1964,1980,1,1,6,6,1,30.0,3,4,1,2,3,0,1,785.0,5,0.0,635.0,1420.0,1,2,1,4,1452,0,0,1452,1.0,0.0,1,0,2,1,3,6,3,1,4,5,1964.0,2,2.0,572.0,4,4,2,92,0,88,0,0,0,0,11,2007,8,4,667,49,9820,2840.0,56175,2840.0,1139820.0
1018,2479,20,3,62.0,14299,1,3,3,0,4,0,19,1,2,0,2,4,3,1964,1964,1,1,6,6,2,0.0,3,4,1,3,3,3,4,513.0,3,144.0,348.0,1005.0,1,4,1,4,1005,0,0,1005,1.0,0.0,1,0,3,1,3,5,6,0,2,5,1964.0,2,2.0,440.0,4,4,0,0,0,0,0,0,0,0,7,2007,8,4,6,48,7856,3015.0,57196,2010.0,515565.0
